DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/11/2022 14:30,2797.31,2797.67,2791.49,2795.3,4900
1/11/2022 14:45,2795.69,2800.11,2795.62,2797.26,8793
1/11/2022 15:00,2798.1,2800.11,2790.54,2797.35,7921
1/11/2022 15:15,2799.17,2800.09,2793,2795.28,9660
1/11/2022 15:30,2797.87,2800.3,2793.94,2798.91,20065
1/11/2022 15:45,2798.92,2802,2793.98,2800.35,143771
1/11/2022 16:15,2800.35,2800.35,2800.35,2800.35,0
1/12/2022 9:30,2831.09,2844.11,2822.24,2834.36,59994
1/12/2022 9:45,2835.72,2851.88,2835.71,2851.88,27225
1/12/2022 10:00,2851.24,2855.99,2838.56,2854.18,23646
1/12/2022 10:15,2852.58,2856.28,2848.81,2851.97,19939
1/12/2022 10:30,2851.82,2852,2826.79,2835.13,27210
1/12/2022 10:45,2835.13,2838.16,2828.1,2832.41,19780
1/12/2022 11:00,2832.69,2838.43,2825.06,2828.74,22589
1/12/2022 11:15,2830.07,2838.47,2828.23,2836.84,11033
1/12/2022 11:30,2838.67,2846.52,2838.08,2840.26,14796
1/12/2022 11:45,2840.46,2846.31,2840.37,2841.83,4833
1/12/2022 12:00,2841.01,2843.75,2832.33,2834.19,9080
1/12/2022 12:15,2834.19,2842.38,2834.04,2839.47,6872
1/12/2022 12:30,2838.59,2846,2838.59,2842.5,7842
1/12/2022 12:45,2840.9,2847.98,2840.89,2847.62,5205
1/12/2022 13:00,2846.96,2846.96,2836.56,2838.47,4800
1/12/2022 13:15,2837.36,2840.93,2835.86,2837.8,8111
1/12/2022 13:30,2839.6,2843.05,2838.88,2840.3,5169
1/12/2022 13:45,2840.3,2840.72,2833.98,2838.1,5590
1/12/2022 14:00,2837.54,2840.99,2835.12,2840.99,9165
1/12/2022 14:15,2841.77,2844.8,2840.95,2843.84,5154
1/12/2022 14:30,2842.72,2842.72,2835,2835,4517
1/12/2022 14:45,2835.47,2841.8,2834.47,2841.52,6573
1/12/2022 15:00,2841.26,2841.75,2834.6,2838.44,5079
1/12/2022 15:15,2838.9,2839.67,2834.25,2834.79,8669
1/12/2022 15:30,2834.97,2838.82,2833.47,2838.82,9686
1/12/2022 15:45,2839.98,2842.54,2830.25,2832.97,47682
1/12/2022 16:00,2832.96,2832.96,2832.96,2832.96,181117
1/12/2022 16:15,2832.96,2832.96,2832.96,2832.96,0
1/13/2022 9:30,2836.81,2858.58,2836.81,2851.71,30241
1/13/2022 9:45,2854.86,2863.71,2852.82,2858.54,20203
1/13/2022 10:00,2858.3,2858.61,2843.78,2847.69,13024
1/13/2022 10:15,2847.09,2854.4,2838.26,2854.4,16218
1/13/2022 10:30,2852.98,2853.06,2845.9,2846.66,23864
1/13/2022 10:45,2845.2,2847.83,2825.01,2839.04,23904
